代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时间戳
sh603903,中持股份,0.0,0.0,0.0,12.23,12.23,11.82,0.0,0.0,0.0,0.0,0.0,09:23:51
sh603906,龙蟠科技,0.0,0.0,0.0,33.95,33.95,32.99,0.0,0.0,0.0,0.0,0.0,09:23:51
sh603908,牧高笛,0.0,0.0,0.0,23.01,23.01,23.79,0.0,0.0,0.0,0.0,0.0,09:23:43
sh603909,建发合诚,0.0,0.0,0.0,12.22,12.22,12.28,0.0,0.0,0.0,0.0,0.0,09:23:50
sh603912,佳力图,0.0,0.0,0.0,10.31,10.31,10.45,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603915,国茂股份,0.0,0.0,0.0,15.84,15.84,15.8,0.0,0.0,0.0,0.0,0.0,09:23:51
sh603916,苏博特,0.0,0.0,0.0,11.66,11.66,11.71,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603917,合力科技,0.0,0.0,0.0,11.99,11.99,13.26,0.0,0.0,0.0,0.0,0.0,09:23:51
sh603918,金桥信息,0.0,0.0,0.0,13.3,13.3,13.45,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603919,金徽酒,0.0,0.0,0.0,18.15,18.15,18.15,17.89,18.19,17.85,0.0,0.0,09:23:45
sh603920,世运电路,0.0,0.0,0.0,54.22,54.22,54.71,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603922,ST金鸿顺,0.0,0.0,0.0,19.91,19.91,20.96,0.0,0.0,0.0,0.0,0.0,09:23:50
sh603926,铁流股份,0.0,0.0,0.0,20.51,20.51,20.51,0.0,0.0,0.0,0.0,0.0,09:23:46
sh603927,中科软,0.0,0.0,0.0,16.36,16.36,16.4,0.0,0.0,0.0,0.0,0.0,09:23:46
sh603928,兴业股份,0.0,0.0,0.0,15.76,15.76,15.9,0.0,0.0,0.0,0.0,0.0,09:23:52
sh603929,亚翔集成,0.0,0.0,0.0,200.0,200.0,192.38,0.0,0.0,0.0,0.0,0.0,09:23:51
sh603931,格林达,0.0,0.0,0.0,38.0,38.0,39.19,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603933,睿能科技,0.0,0.0,0.0,24.2,24.2,23.27,0.0,0.0,0.0,0.0,0.0,09:23:51
sh603936,博敏电子,0.0,0.0,0.0,15.7,15.7,15.8,0.0,0.0,0.0,0.0,0.0,09:23:50
sh603937,丽岛新材,0.0,0.0,0.0,15.24,15.24,13.86,0.0,0.0,0.0,0.0,0.0,09:23:51
sh603938,三孚股份,0.0,0.0,0.0,29.08,29.08,29.2,0.0,0.0,0.0,0.0,0.0,09:23:51
sh603939,益丰药房,0.0,0.0,0.0,23.25,23.25,23.43,23.24,23.62,23.04,0.0,0.0,09:23:51
sh603948,建业股份,0.0,0.0,0.0,28.35,28.35,27.96,27.5,28.11,27.31,0.0,0.0,09:23:51
sh603949,雪龙集团,0.0,0.0,0.0,17.68,17.68,17.76,0.0,0.0,0.0,0.0,0.0,09:23:48
sh603950,长源东谷,0.0,0.0,0.0,56.0,56.0,56.24,0.0,0.0,0.0,0.0,0.0,09:23:45
sh603955,大千生态,0.0,0.0,0.0,25.6,25.6,26.53,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603956,威派格,0.0,0.0,0.0,5.85,5.85,5.87,0.0,0.0,0.0,0.0,0.0,09:23:51
sh603958,哈森股份,0.0,0.0,0.0,23.5,23.5,24.32,0.0,0.0,0.0,0.0,0.0,09:23:50
sh603959,ST百利,0.0,0.0,0.0,4.55,4.55,4.79,0.0,0.0,0.0,0.0,0.0,09:23:50
sh603960,克来机电,0.0,0.0,0.0,22.47,22.47,22.71,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603966,法兰泰克,0.0,0.0,0.0,13.67,13.67,13.69,0.0,0.0,0.0,0.0,0.0,09:23:46
sh603967,中创物流,0.0,0.0,0.0,13.78,13.78,13.85,0.0,0.0,0.0,0.0,0.0,09:23:50
sh603968,醋化股份,0.0,0.0,0.0,11.86,11.86,12.18,0.0,0.0,0.0,0.0,0.0,09:23:51
sh603969,银龙股份,0.0,0.0,0.0,8.85,8.85,8.9,0.0,0.0,0.0,0.0,0.0,09:23:46
sh603970,中农立华,0.0,0.0,0.0,13.28,13.28,13.36,0.0,0.0,0.0,0.0,0.0,09:23:45
sh603976,正川股份,0.0,0.0,0.0,21.0,21.0,21.17,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603977,国泰集团,0.0,0.0,0.0,13.73,13.73,13.75,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603978,深圳新星,0.0,0.0,0.0,27.75,27.75,27.41,0.0,0.0,0.0,0.0,0.0,09:23:50
sh603979,金诚信,0.0,0.0,0.0,62.8,62.8,62.83,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603980,吉华集团,0.0,0.0,0.0,6.32,6.32,6.19,0.0,0.0,0.0,0.0,0.0,09:23:51
sh603982,泉峰汽车,0.0,0.0,0.0,7.54,7.54,7.57,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603983,丸美生物,0.0,0.0,0.0,24.8,24.8,24.94,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603985,恒润股份,0.0,0.0,0.0,26.14,26.14,26.97,0.0,0.0,0.0,0.0,0.0,09:23:50
sh603986,兆易创新,0.0,0.0,0.0,325.88,325.88,308.89,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603987,康德莱,0.0,0.0,0.0,8.42,8.42,8.42,0.0,0.0,0.0,0.0,0.0,09:23:29
sh603988,中电电机,0.0,0.0,0.0,25.4,25.4,25.58,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603989,艾华集团,0.0,0.0,0.0,19.67,19.67,19.7,0.0,0.0,0.0,0.0,0.0,09:23:43
sh603990,麦迪科技,0.0,0.0,0.0,15.08,15.08,15.07,0.0,0.0,0.0,0.0,0.0,09:23:51
sh603991,至正股份,0.0,0.0,0.0,115.0,115.0,113.61,0.0,0.0,0.0,0.0,0.0,09:23:41
sh603992,松霖科技,0.0,0.0,0.0,32.73,32.73,33.16,0.0,0.0,0.0,0.0,0.0,09:23:51
sh603993,洛阳钼业,0.0,0.0,0.0,19.16,19.16,19.19,0.0,0.0,0.0,0.0,0.0,09:23:49
sh603995,甬金股份,0.0,0.0,0.0,19.55,19.55,19.63,0.0,0.0,0.0,0.0,0.0,09:23:45
sh603997,继峰股份,0.0,0.0,0.0,12.28,12.28,12.16,0.0,0.0,0.0,0.0,0.0,09:23:48
sh603998,方盛制药,0.0,0.0,0.0,10.98,10.98,10.98,0.0,0.0,0.0,0.0,0.0,09:23:50
sh603999,读者传媒,0.0,0.0,0.0,6.72,6.72,6.72,0.0,0.0,0.0,0.0,0.0,09:23:49
sh605001,威奥股份,0.0,0.0,0.0,7.35,7.35,7.41,0.0,0.0,0.0,0.0,0.0,09:23:40
sh605003,众望布艺,0.0,0.0,0.0,27.0,27.0,28.42,0.0,0.0,0.0,0.0,0.0,09:23:47
sh605005,合兴股份,0.0,0.0,0.0,19.49,19.49,19.5,0.0,0.0,0.0,0.0,0.0,09:23:39
sh605006,山东玻纤,0.0,0.0,0.0,12.47,12.47,12.13,0.0,0.0,0.0,0.0,0.0,09:23:50
sh605007,五洲特纸,0.0,0.0,0.0,15.51,15.51,15.58,0.0,0.0,0.0,0.0,0.0,09:23:51
sh605008,长鸿高科,0.0,0.0,0.0,12.0,12.0,12.02,0.0,0.0,0.0,0.0,0.0,09:23:50
sh605009,豪悦护理,0.0,0.0,0.0,28.6,28.6,28.73,0.0,0.0,0.0,0.0,0.0,09:23:50
sh605011,杭州热电,0.0,0.0,0.0,20.55,20.55,20.69,0.0,0.0,0.0,0.0,0.0,09:23:50
sh605016,百龙创园,0.0,0.0,0.0,26.08,26.08,25.75,0.0,0.0,0.0,0.0,0.0,09:23:48
sh605018,长华集团,0.0,0.0,0.0,12.69,12.69,12.76,0.0,0.0,0.0,0.0,0.0,09:23:50
sh605020,永和股份,0.0,0.0,0.0,26.95,26.95,27.07,0.0,0.0,0.0,0.0,0.0,09:23:49
sh605028,世茂能源,0.0,0.0,0.0,27.91,27.91,28.84,0.0,0.0,0.0,0.0,0.0,09:23:51
sh605033,美邦股份,0.0,0.0,0.0,22.81,22.81,22.95,0.0,0.0,0.0,0.0,0.0,09:23:52
sh605050,福然德,0.0,0.0,0.0,12.7,12.7,12.82,0.0,0.0,0.0,0.0,0.0,09:23:44
sh605055,迎丰股份,0.0,0.0,0.0,11.14,11.14,11.31,0.0,0.0,0.0,0.0,0.0,09:23:43
sh605056,咸亨国际,0.0,0.0,0.0,25.75,25.75,25.58,0.0,0.0,0.0,0.0,0.0,09:23:50
sh605058,澳弘电子,0.0,0.0,0.0,35.08,35.08,35.06,34.8,35.65,34.78,0.0,0.0,09:23:48
sh605060,联德股份,0.0,0.0,0.0,60.18,60.18,59.55,0.0,0.0,0.0,0.0,0.0,09:23:51
sh605066,天正电气,0.0,0.0,0.0,7.67,7.67,7.71,0.0,0.0,0.0,0.0,0.0,09:23:46
sh605068,明新旭腾,0.0,0.0,0.0,23.8,23.8,25.79,0.0,0.0,0.0,0.0,0.0,09:23:51
sh605069,正和生态,0.0,0.0,0.0,13.93,13.93,14.47,0.0,0.0,0.0,0.0,0.0,09:23:52
sh605077,华康股份,0.0,0.0,0.0,16.9,16.9,17.08,16.79,17.18,16.58,0.0,0.0,09:23:51
sh605080,浙江自然,0.0,0.0,0.0,25.22,25.22,25.22,0.0,0.0,0.0,0.0,0.0,09:23:34
sh605081,*ST太和,5.03,0.0,0.0,0.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,09:23:48
sh605086,龙高股份,0.0,0.0,0.0,32.1,32.1,32.63,0.0,0.0,0.0,0.0,0.0,09:23:44
sh605088,冠盛股份,0.0,0.0,0.0,35.37,35.37,34.99,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605089,味知香,0.0,0.0,0.0,27.0,27.0,27.54,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605090,九丰能源,0.0,0.0,0.0,48.0,48.0,47.16,0.0,0.0,0.0,0.0,0.0,09:23:53
sh605098,行动教育,0.0,0.0,0.0,63.34,63.34,62.7,0.0,0.0,0.0,0.0,0.0,09:23:52
sh605099,共创草坪,0.0,0.0,0.0,45.35,45.35,44.02,0.0,0.0,0.0,0.0,0.0,09:23:51
sh605100,华丰股份,0.0,0.0,0.0,48.32,48.32,48.83,0.0,0.0,0.0,0.0,0.0,09:23:44
sh605108,同庆楼,0.0,0.0,0.0,16.61,16.61,17.17,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605111,新洁能,0.0,0.0,0.0,39.68,39.68,39.77,0.0,0.0,0.0,0.0,0.0,09:23:53
sh605116,奥锐特,0.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,09:23:51
sh605117,德业股份,0.0,0.0,0.0,151.5,151.5,147.63,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605118,力鼎光电,0.0,0.0,0.0,50.7,50.7,49.28,0.0,0.0,0.0,0.0,0.0,09:23:52
sh605122,四方新材,0.0,0.0,0.0,13.82,13.82,13.82,0.0,0.0,0.0,0.0,0.0,09:23:34
sh605123,派克新材,0.0,0.0,0.0,99.77,99.77,97.06,0.0,0.0,0.0,0.0,0.0,09:23:52
sh605128,上海沿浦,0.0,0.0,0.0,33.13,33.13,33.3,0.0,0.0,0.0,0.0,0.0,09:23:45
sh605133,嵘泰股份,0.0,0.0,0.0,31.37,31.37,32.13,30.16,32.38,30.05,0.0,0.0,09:23:51
sh605136,丽人丽妆,0.0,0.0,0.0,10.72,10.72,10.79,0.0,0.0,0.0,0.0,0.0,09:23:48
sh605138,盛泰集团,0.0,0.0,0.0,7.42,7.42,7.52,0.0,0.0,0.0,0.0,0.0,09:23:53
sh605151,西上海,0.0,0.0,0.0,20.96,20.96,20.93,0.0,0.0,0.0,0.0,0.0,09:23:51
sh605155,西大门,0.0,0.0,0.0,15.31,15.31,15.7,0.0,0.0,0.0,0.0,0.0,09:23:52
sh605158,华达新材,0.0,0.0,0.0,7.83,7.83,7.83,0.0,0.0,0.0,0.0,0.0,09:23:53
sh605162,新中港,0.0,0.0,0.0,11.36,11.36,11.47,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605166,聚合顺,0.0,0.0,0.0,11.65,11.65,11.7,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605167,利柏特,0.0,0.0,0.0,17.36,17.36,17.37,0.0,0.0,0.0,0.0,0.0,09:23:51
sh605168,三人行,0.0,0.0,0.0,48.16,48.16,48.5,0.0,0.0,0.0,0.0,0.0,09:23:52
sh605169,洪通燃气,0.0,0.0,0.0,12.29,12.29,12.29,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605177,东亚药业,0.0,0.0,0.0,20.68,20.68,21.09,0.0,0.0,0.0,0.0,0.0,09:23:41
sh605178,时空科技,0.0,0.0,0.0,68.09,68.09,68.88,0.0,0.0,0.0,0.0,0.0,09:23:53
sh605179,一鸣食品,0.0,0.0,0.0,17.08,17.08,17.2,0.0,0.0,0.0,0.0,0.0,09:23:49
sh605180,华生科技,0.0,0.0,0.0,15.65,15.65,15.65,0.0,0.0,0.0,0.0,0.0,09:23:43
sh605183,确成股份,0.0,0.0,0.0,17.48,17.48,17.3,0.0,0.0,0.0,0.0,0.0,09:23:39
sh605186,健麾信息,0.0,0.0,0.0,20.16,20.16,19.95,0.0,0.0,0.0,0.0,0.0,09:23:47
sh605188,国光连锁,0.0,0.0,0.0,15.8,15.8,15.85,0.0,0.0,0.0,0.0,0.0,09:23:48
sh605189,富春染织,0.0,0.0,0.0,18.38,18.38,17.81,0.0,0.0,0.0,0.0,0.0,09:23:52
sh605196,华通线缆,0.0,0.0,0.0,43.55,43.55,43.33,0.0,0.0,0.0,0.0,0.0,09:23:51
sh605198,安德利,0.0,0.0,0.0,45.0,45.0,45.87,0.0,0.0,0.0,0.0,0.0,09:23:49
sh605199,ST葫芦娃,0.0,0.0,0.0,6.67,6.67,6.81,0.0,0.0,0.0,0.0,0.0,09:23:52
sh605208,永茂泰,0.0,0.0,0.0,15.5,15.5,14.94,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605218,伟时电子,0.0,0.0,0.0,17.65,17.65,17.63,0.0,0.0,0.0,0.0,0.0,09:23:46
sh605222,起帆电缆,0.0,0.0,0.0,32.1,32.1,33.06,0.0,0.0,0.0,0.0,0.0,09:23:52
sh605228,神通科技,0.0,0.0,0.0,14.55,14.55,14.6,0.0,0.0,0.0,0.0,0.0,09:23:52
sh605255,天普股份,0.0,0.0,0.0,98.95,98.95,99.95,0.0,0.0,0.0,0.0,0.0,09:23:53
sh605258,协和电子,0.0,0.0,0.0,35.15,35.15,35.44,0.0,0.0,0.0,0.0,0.0,09:23:51
sh605259,绿田机械,0.0,0.0,0.0,20.5,20.5,21.0,0.0,0.0,0.0,0.0,0.0,09:23:50
sh605266,健之佳,0.0,0.0,0.0,19.93,19.93,19.84,0.0,0.0,0.0,0.0,0.0,09:23:48
sh605268,王力安防,0.0,0.0,0.0,13.97,13.97,14.01,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605277,新亚电子,0.0,0.0,0.0,22.88,22.88,22.9,0.0,0.0,0.0,0.0,0.0,09:23:52
sh605286,同力天启,0.0,0.0,0.0,38.5,38.5,41.33,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605287,德才股份,0.0,0.0,0.0,54.4,54.4,55.63,0.0,0.0,0.0,0.0,0.0,09:23:53
sh605288,凯迪股份,0.0,0.0,0.0,80.21,80.21,80.2,0.0,0.0,0.0,0.0,0.0,09:23:49
sh605289,罗曼股份,0.0,0.0,0.0,150.02,150.02,153.52,0.0,0.0,0.0,0.0,0.0,09:23:53
sh605296,神农集团,0.0,0.0,0.0,29.01,29.01,29.45,28.46,30.2,28.36,0.0,0.0,09:23:48
sh605298,必得科技,0.0,0.0,0.0,60.5,60.5,59.2,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605299,舒华体育,0.0,0.0,0.0,24.81,24.81,23.62,0.0,0.0,0.0,0.0,0.0,09:23:53
sh605300,佳禾食品,0.0,0.0,0.0,11.11,11.11,11.09,0.0,0.0,0.0,0.0,0.0,09:23:50
sh605303,园林股份,0.0,0.0,0.0,22.75,22.75,22.9,0.0,0.0,0.0,0.0,0.0,09:23:42
sh605305,中际联合,0.0,0.0,0.0,47.66,47.66,48.4,0.0,0.0,0.0,0.0,0.0,09:23:53
sh605318,法狮龙,0.0,0.0,0.0,98.2,98.2,98.16,0.0,0.0,0.0,0.0,0.0,09:23:51
sh605319,无锡振华,0.0,0.0,0.0,26.51,26.51,26.61,0.0,0.0,0.0,0.0,0.0,09:23:52
sh605333,沪光股份,0.0,0.0,0.0,22.77,22.77,22.77,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605336,*ST帅电,0.0,0.0,0.0,16.22,16.22,16.88,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605337,李子园,0.0,0.0,0.0,10.82,10.82,10.84,0.0,0.0,0.0,0.0,0.0,09:23:47
sh605338,巴比食品,0.0,0.0,0.0,23.46,23.46,23.46,0.0,0.0,0.0,0.0,0.0,09:23:51
sh605339,南侨食品,0.0,0.0,0.0,15.85,15.85,15.83,0.0,0.0,0.0,0.0,0.0,09:23:51
sh605358,立昂微,0.0,0.0,0.0,39.48,39.48,39.02,0.0,0.0,0.0,0.0,0.0,09:23:53
sh605365,立达信,0.0,0.0,0.0,29.89,29.89,29.41,0.0,0.0,0.0,0.0,0.0,09:23:53
sh605366,宏柏新材,0.0,0.0,0.0,12.91,12.91,12.94,0.0,0.0,0.0,0.0,0.0,09:23:52
sh605368,蓝天燃气,0.0,0.0,0.0,7.79,7.79,7.79,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605369,拱东医疗,0.0,0.0,0.0,19.59,19.59,19.04,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605376,博迁新材,0.0,0.0,0.0,119.68,119.68,119.62,115.17,123.0,115.17,0.0,0.0,09:23:48
sh605377,华旺科技,0.0,0.0,0.0,9.44,9.44,9.46,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605378,野马电池,0.0,0.0,0.0,20.58,20.58,20.59,0.0,0.0,0.0,0.0,0.0,09:23:45
sh605388,均瑶健康,0.0,0.0,0.0,6.66,6.66,6.83,0.0,0.0,0.0,0.0,0.0,09:23:51
sh605389,长龄液压,0.0,0.0,0.0,107.2,107.2,106.5,0.0,0.0,0.0,0.0,0.0,09:23:54
sh605398,新炬网络,0.0,0.0,0.0,26.83,26.83,26.83,0.0,0.0,0.0,0.0,0.0,09:23:43
sh605399,晨光新材,0.0,0.0,0.0,14.52,14.52,14.75,0.0,0.0,0.0,0.0,0.0,09:23:46
sh605488,福莱新材,0.0,0.0,0.0,32.81,32.81,32.95,0.0,0.0,0.0,0.0,0.0,09:23:46
sh605499,东鹏饮料,0.0,0.0,0.0,205.0,205.0,208.33,0.0,0.0,0.0,0.0,0.0,09:23:47
sh605500,森林包装,0.0,0.0,0.0,9.11,9.11,9.12,9.19,9.21,9.08,0.0,0.0,09:23:45
sh605507,国邦医药,0.0,0.0,0.0,24.21,24.21,24.22,0.0,0.0,0.0,0.0,0.0,09:23:32
sh605555,德昌股份,0.0,0.0,0.0,15.29,15.29,15.25,0.0,0.0,0.0,0.0,0.0,09:23:43
sh605566,福莱蒽特,0.0,0.0,0.0,31.6,31.6,31.69,0.0,0.0,0.0,0.0,0.0,09:23:43
sh605567,春雪食品,0.0,0.0,0.0,11.12,11.12,11.24,0.0,0.0,0.0,0.0,0.0,09:23:43
sh605577,龙版传媒,0.0,0.0,0.0,11.6,11.6,11.83,0.0,0.0,0.0,0.0,0.0,09:23:47
sh605580,恒盛能源,0.0,0.0,0.0,20.89,20.89,21.3,0.0,0.0,0.0,0.0,0.0,09:23:47
sh605588,冠石科技,0.0,0.0,0.0,56.0,56.0,57.0,0.0,0.0,0.0,0.0,0.0,09:23:45
sh605589,圣泉集团,0.0,0.0,0.0,40.15,40.15,40.81,0.0,0.0,0.0,0.0,0.0,09:23:45
sh605598,上海港湾,0.0,0.0,0.0,45.17,45.17,45.17,0.0,0.0,0.0,0.0,0.0,09:23:43
sh605599,菜百股份,0.0,0.0,0.0,20.59,20.59,21.02,0.0,0.0,0.0,0.0,0.0,09:23:45
sh688001,华兴源创,0.0,0.0,0.0,54.26,54.26,55.0,0.0,0.0,0.0,0.0,0.0,09:23:45
sh688002,睿创微纳,0.0,0.0,0.0,140.0,140.0,145.5,0.0,0.0,0.0,0.0,0.0,09:23:45
sh688003,天准科技,0.0,0.0,0.0,70.88,70.88,69.8,0.0,0.0,0.0,0.0,0.0,09:23:45
sh688004,博汇科技,0.0,0.0,0.0,22.59,22.59,22.88,0.0,0.0,0.0,0.0,0.0,09:23:39
sh688005,容百科技,0.0,0.0,0.0,37.35,37.35,38.5,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688006,杭可科技,0.0,0.0,0.0,31.41,31.41,31.94,0.0,0.0,0.0,0.0,0.0,09:23:47
sh688007,光峰科技,0.0,0.0,0.0,14.43,14.43,14.68,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688008,澜起科技,0.0,0.0,0.0,173.58,173.58,169.9,0.0,0.0,0.0,0.0,0.0,09:23:47
sh688009,中国通号,0.0,0.0,0.0,5.27,5.27,5.28,0.0,0.0,0.0,0.0,0.0,09:23:48
sh688010,福光股份,0.0,0.0,0.0,32.55,32.55,33.19,0.0,0.0,0.0,0.0,0.0,09:23:38
sh688011,新光光电,0.0,0.0,0.0,63.89,63.89,65.82,0.0,0.0,0.0,0.0,0.0,09:23:41
sh688012,中微公司,0.0,0.0,0.0,365.99,365.99,359.76,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688013,天臣医疗,0.0,0.0,0.0,35.8,35.8,37.22,0.0,0.0,0.0,0.0,0.0,09:23:47
sh688015,交控科技,0.0,0.0,0.0,20.87,20.87,21.12,0.0,0.0,0.0,0.0,0.0,09:23:28
sh688016,心脉医疗,0.0,0.0,0.0,103.67,103.67,99.09,0.0,0.0,0.0,0.0,0.0,09:23:47
sh688017,绿的谐波,0.0,0.0,0.0,213.97,213.97,215.01,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688018,乐鑫科技,0.0,0.0,0.0,168.0,168.0,168.58,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688019,安集科技,0.0,0.0,0.0,242.66,242.66,244.94,0.0,0.0,0.0,0.0,0.0,09:23:45
sh688020,方邦股份,0.0,0.0,0.0,120.0,120.0,137.7,0.0,0.0,0.0,0.0,0.0,09:23:48
sh688021,奥福科技,0.0,0.0,0.0,27.24,27.24,26.05,0.0,0.0,0.0,0.0,0.0,09:23:48
sh688022,瀚川智能,16.35,0.0,0.0,0.0,0.0,16.35,0.0,0.0,0.0,0.0,0.0,09:23:44
sh688023,安恒信息,0.0,0.0,0.0,45.7,45.7,45.85,0.0,0.0,0.0,0.0,0.0,09:23:43
sh688025,杰普特,0.0,0.0,0.0,344.0,344.0,324.0,0.0,0.0,0.0,0.0,0.0,09:23:45
sh688026,洁特生物,0.0,0.0,0.0,15.98,15.98,16.33,0.0,0.0,0.0,0.0,0.0,09:23:36
sh688027,国盾量子,0.0,0.0,0.0,557.61,557.61,558.86,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688028,沃尔德,0.0,0.0,0.0,113.01,113.01,115.2,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688029,南微医学,0.0,0.0,0.0,83.85,83.85,83.86,0.0,0.0,0.0,0.0,0.0,09:23:37
sh688030,山石网科,0.0,0.0,0.0,13.08,13.08,16.35,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688031,星环科技,0.0,0.0,0.0,133.0,133.0,130.83,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688032,禾迈股份,0.0,0.0,0.0,112.4,112.4,116.04,105.42,116.36,105.4,0.0,0.0,09:23:45
sh688033,天宜新材,8.23,0.0,0.0,0.0,0.0,8.23,0.0,0.0,0.0,0.0,0.0,09:23:38
sh688035,德邦科技,0.0,0.0,0.0,73.15,73.15,74.5,0.0,0.0,0.0,0.0,0.0,09:23:44
sh688036,传音控股,0.0,0.0,0.0,58.2,58.2,58.44,0.0,0.0,0.0,0.0,0.0,09:23:43
sh688037,芯源微,0.0,0.0,0.0,202.5,202.5,205.0,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688038,中科通达,0.0,0.0,0.0,21.01,21.01,21.5,0.0,0.0,0.0,0.0,0.0,09:23:27
sh688039,当虹科技,0.0,0.0,0.0,41.41,41.41,41.21,0.0,0.0,0.0,0.0,0.0,09:23:44
sh688041,海光信息,0.0,0.0,0.0,284.9,284.9,278.77,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688045,必易微,0.0,0.0,0.0,58.14,58.14,58.77,0.0,0.0,0.0,0.0,0.0,09:23:40
sh688046,药康生物,0.0,0.0,0.0,20.77,20.77,20.66,0.0,0.0,0.0,0.0,0.0,09:23:43
sh688047,龙芯中科,0.0,0.0,0.0,158.5,158.5,155.92,0.0,0.0,0.0,0.0,0.0,09:23:45
sh688048,长光华芯,0.0,0.0,0.0,368.5,368.5,351.2,0.0,0.0,0.0,0.0,0.0,09:23:45
sh688049,炬芯科技,0.0,0.0,0.0,46.51,46.51,46.86,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688050,爱博医疗,0.0,0.0,0.0,51.09,51.09,50.9,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688051,佳华科技,0.0,0.0,0.0,41.23,41.23,41.26,0.0,0.0,0.0,0.0,0.0,09:23:29
sh688052,纳芯微,0.0,0.0,0.0,188.99,188.99,188.99,0.0,0.0,0.0,0.0,0.0,09:23:43
sh688053,ST思科瑞,0.0,0.0,0.0,38.22,38.22,38.1,0.0,0.0,0.0,0.0,0.0,09:23:43
sh688055,龙腾光电,0.0,0.0,0.0,4.11,4.11,4.12,0.0,0.0,0.0,0.0,0.0,09:23:42
sh688056,莱伯泰科,0.0,0.0,0.0,35.89,35.89,36.65,0.0,0.0,0.0,0.0,0.0,09:23:41
sh688057,金达莱,0.0,0.0,0.0,12.25,12.25,12.33,0.0,0.0,0.0,0.0,0.0,09:23:45
sh688058,宝兰德,0.0,0.0,0.0,28.71,28.71,28.97,0.0,0.0,0.0,0.0,0.0,09:23:42
sh688059,华锐精密,0.0,0.0,0.0,138.08,138.08,140.99,0.0,0.0,0.0,0.0,0.0,09:23:45
sh688060,云涌科技,0.0,0.0,0.0,45.28,45.28,46.6,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688061,灿瑞科技,0.0,0.0,0.0,34.15,34.15,34.73,0.0,0.0,0.0,0.0,0.0,09:23:44
sh688062,迈威生物,0.0,0.0,0.0,34.18,34.18,34.45,0.0,0.0,0.0,0.0,0.0,09:23:44
sh688063,派能科技,0.0,0.0,0.0,78.24,78.24,78.06,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688065,凯赛生物,0.0,0.0,0.0,48.4,48.4,47.74,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688066,航天宏图,15.69,0.0,0.0,0.0,0.0,15.69,0.0,0.0,0.0,0.0,0.0,09:23:42
sh688067,爱威科技,0.0,0.0,0.0,27.6,27.6,27.83,0.0,0.0,0.0,0.0,0.0,09:23:42
sh688068,热景生物,0.0,0.0,0.0,108.2,108.2,110.55,0.0,0.0,0.0,0.0,0.0,09:23:46
sh688069,德林海,0.0,0.0,0.0,36.21,36.21,36.25,0.0,0.0,0.0,0.0,0.0,09:23:34
